country,cluster_id,year.x,year.y,lat,lon,lsms_id.x,lsms_id.y,diff_of_index,index_of_diff,asset_index.x,asset_index.y,n
ng,25501260,2010,2015,9.82282273233,10.9007882495,ng_25501260_2010,ng_25501260_2015,0.1669325125294632,-0.04843708179200483,0.8508636995546202,1.0177962120840833,8
ng,2550212194,2010,2015,10.3043968777,9.84682965897,ng_2550212194_2010,ng_2550212194_2015,0.7249167476764135,0.990409374053018,2.408714889995264,3.1336316376716775,9
ng,2550223878,2010,2015,10.2374167796,10.1316668985,ng_2550223878_2010,ng_2550223878_2015,-0.33919029382025095,0.17780322603122456,-0.01812577548077827,-0.3573160693010292,5
ng,255042708,2010,2015,11.501207438,10.760756183,ng_255042708_2010,ng_255042708_2015,0.03064889502552913,0.2732230728875388,0.5323111331756724,0.5629600282012015,8
ng,255062830,2010,2015,10.0746622967,9.60863965762,ng_255062830_2010,ng_255062830_2015,0.15988724853185038,0.08245275832862978,0.17694007999983358,0.33682732853168396,7
ng,255082718,2010,2015,10.8547917358,9.80578418282,ng_255082718_2010,ng_255082718_2015,-0.28798418631510003,-0.5447276341750106,0.4684814477571118,0.18049726144201178,5
ng,255082984,2010,2015,10.907719355,10.0246378001,ng_255082984_2010,ng_255082984_2015,-0.010493678898854417,0.271792745360792,0.3142106553515128,0.30371697645265844,7
ng,255101872,2010,2015,11.8571196339,9.9700291945,ng_255101872_2010,ng_255101872_2015,0.26450010657145495,0.6533770910925539,2.586158462235281,2.8506585688067356,10
ng,2551021516,2010,2015,11.8005479846,10.1952772777,ng_2551021516_2010,ng_2551021516_2015,0.7738793110483919,-0.17412802546388084,-0.44190602601508183,0.33197328503331014,8
ng,255132348,2010,2015,10.6546031992,10.4737639515,ng_255132348_2010,ng_255132348_2015,0.7241958034269169,-0.0393912944124577,-0.7302026172393983,-0.006006813812481275,5
ng,2551412036,2010,2015,11.3166836958,10.4600436913,ng_2551412036_2010,ng_2551412036_2015,0.3603512394832248,0.2997316681470554,0.8604462921474659,1.2207975316306907,5
ng,255142710,2010,2015,11.4479194346,10.5742279392,ng_255142710_2010,ng_255142710_2015,-0.6449803582777304,-1.4301825629184932,1.2450438106531398,0.6000634523754096,6
ng,25515218,2010,2015,10.7770268111,9.17261204795,ng_25515218_2010,ng_25515218_2015,0.12193726839689319,-0.07724817302893817,-0.5771447609896335,-0.4552074925927403,6
ng,2551821304,2010,2015,10.286224686,9.63766289493,ng_2551821304_2010,ng_2551821304_2015,-0.2688072281904685,-0.15218568788486633,0.4542044571203001,0.18539722892983163,9
ng,2551821588,2010,2015,10.3669816879,9.50270725802,ng_2551821588_2010,ng_2551821588_2015,0.4256598078992615,0.2673380402315978,-0.07456672199802804,0.35109308590123345,5
ng,2552021756,2010,2015,12.0796024717,10.2957219264,ng_2552021756_2010,ng_2552021756_2015,0.9035980800158695,-0.26670537447603804,-0.5801662481101604,0.3234318319057092,8
ng,28805246,2010,2015,10.5770578857,12.1764651264,ng_28805246_2010,ng_28805246_2015,0.8920853535029285,0.874196444952487,2.3558116190193443,3.247896972522273,7
ng,288122866,2010,2015,10.484650388,12.3562981682,ng_288122866_2010,ng_288122866_2015,0.4499975164149209,0.2800742683910236,-0.4676220629624896,-0.01762454654756862,6
ng,2881322094,2010,2015,11.79131569,13.1481753581,ng_2881322094_2010,ng_2881322094_2015,-1.2678755855842105,-0.7017397807054415,1.9670069934416738,0.6991314078574634,4
ng,288152362,2010,2015,12.4842472103,13.1824663666,ng_288152362_2010,ng_288152362_2015,-0.4843037410476882,-0.2287292313271144,2.369620458758003,1.8853167177103145,7
ng,2882021030,2010,2015,12.0691673277,12.8667110442,ng_2882021030_2010,ng_2882021030_2015,0.009273925979691835,-0.11981904160323582,-1.6636415727237623,-1.6543676467440704,7
ng,2882115062,2010,2015,11.8332427578,13.1054982827,ng_2882115062_2010,ng_2882115062_2015,-0.25273889995250787,-0.23862206223496288,1.502920809557045,1.250181909604537,9
ng,288242768,2010,2015,12.6718093326,13.630725102,ng_288242768_2010,ng_288242768_2015,0.665978811322983,0.20099834782609236,-0.2559221695873539,0.4100566417356291,7
ng,288272804,2010,2015,10.2772898378,12.2024280508,ng_288272804_2010,ng_288272804_2015,-0.3222500249083113,-0.0579990870440203,-0.10015221892875116,-0.4224022438370625,9
ng,31717022510,2010,2015,12.6475821647,8.89407428174,ng_31717022510_2010,ng_31717022510_2015,-0.05421818603697607,0.013208350224429935,-0.9779929818783604,-1.0322111679153365,6
ng,317170412074,2010,2015,11.441262395,9.47007916968,ng_317170412074_2010,ng_317170412074_2015,-0.05261412853958066,0.6295908644064854,1.7455125122954547,1.692898383755874,6
ng,317170421080,2010,2015,11.3952454571,9.47448023343,ng_317170421080_2010,ng_317170421080_2015,0.323382084758439,-0.19210740056293413,0.47727915689862543,0.8006612416570644,6
ng,31717062284,2010,2015,11.9186358868,9.26012133523,ng_31717062284_2010,ng_31717062284_2015,-0.2065410488362333,-0.19140278330513136,-1.181759537407507,-1.3883005862437403,4
ng,31717102546,2010,2015,12.6823265282,10.423477946,ng_31717102546_2010,ng_31717102546_2015,-0.16957254176483505,0.24128151986952864,-0.4290895351360149,-0.5986620769008499,8
ng,31717122794,2010,2015,12.7060914988,8.25431289722,ng_31717122794_2010,ng_31717122794_2015,0.45723725626903355,0.7808247356742504,-0.1409990612080013,0.31623819506103223,3
ng,31717131226,2010,2015,12.4380666964,10.0322812644,ng_31717131226_2010,ng_31717131226_2015,0.5479945514312463,0.6390512508210561,1.1027584398968897,1.650752991328136,6
ng,317171522244,2010,2015,12.0795111741,10.0555037438,ng_317171522244_2010,ng_317171522244_2015,0.7751735557061691,-0.6929244054439391,-1.0039449094533484,-0.22877135374717913,5
ng,317171621452,2010,2015,12.3416785167,9.64571332374,ng_317171621452_2010,ng_317171621452_2015,0.3554390051193434,0.33898968010477776,-0.7662454374929057,-0.41080643237356235,6
ng,317171921354,2010,2015,11.8492343931,9.46469923892,ng_317171921354_2010,ng_317171921354_2015,-0.1438600903775981,0.44049134706218285,-0.27967339609198666,-0.4235334864695847,5
ng,3171722296,2010,2015,12.2871702475,9.7172267552,ng_3171722296_2010,ng_3171722296_2015,0.1935197400350193,0.1929931975933265,-0.9999425896508042,-0.8064228496157849,4
ng,31717242786,2010,2015,12.5625360226,8.3137849757,ng_31717242786_2010,ng_31717242786_2015,0.49706306097261654,0.3163410442520029,0.6758206597614,1.1728837207340166,6
ng,31717272634,2010,2015,12.698645094,8.62238781524,ng_31717272634_2010,ng_31717272634_2015,0.29643323400996174,0.08571400367991569,-0.7475395047100594,-0.4511062707000977,6
ng,31818032840,2010,2015,11.3007607386,7.39367239612,ng_31818032840_2010,ng_31818032840_2015,0.8984659615072039,0.4362945568968649,1.274134570004314,2.172600531511518,6
ng,31818052534,2010,2015,11.2572989757,8.18148303502,ng_31818052534_2010,ng_31818052534_2015,0.8357451392696614,0.185981670796647,-0.5899826742612965,0.24576246500836502,7
ng,318180821726,2010,2015,9.66595376123,7.95938581924,ng_318180821726_2010,ng_318180821726_2015,0.5078084294216855,0.14804797851788148,0.7588185751821213,1.2666270046038066,6
ng,318180911272,2010,2015,10.5412424269,7.44285314996,ng_318180911272_2010,ng_318180911272_2015,0.4827041451461409,0.6162503749906959,1.9717314329206654,2.4544355780668066,8
ng,31818112364,2010,2015,9.45636293174,7.40496850364,ng_31818112364_2010,ng_31818112364_2015,0.889210713268777,0.3279103370818147,-0.4707704901270531,0.4184402231417239,6
ng,31818142678,2010,2015,10.3715897296,8.13970747612,ng_31818142678_2010,ng_31818142678_2015,-0.08468923925783009,0.5091246008822049,-1.0019000141922203,-1.0865892534500505,4
ng,31818161378,2010,2015,11.3054656725,7.73390156157,ng_31818161378_2010,ng_31818161378_2015,-0.12011312737324689,-0.14263089455038336,1.8639891891750964,1.7438760618018494,7
ng,31818172370,2010,2015,10.4677191255,8.53800604067,ng_31818172370_2010,ng_31818172370_2015,-0.18484762383390568,-0.09187222867952663,0.9257528449120781,0.7409052210781724,6
ng,31818202450,2010,2015,9.20953725138,8.47389041737,ng_31818202450_2010,ng_31818202450_2015,-0.16023002066566933,-0.26152195090249764,0.06370196014443992,-0.0965280605212294,6
ng,318182221654,2010,2015,9.74238406029,8.46313813412,ng_318182221654_2010,ng_318182221654_2015,0.29947515003732283,0.4295984762597804,1.691152026752555,1.9906271767898778,7
ng,318182311822,2010,2015,11.0608308749,7.70897915206,ng_318182311822_2010,ng_318182311822_2015,0.2645270697109792,0.8527695459777346,2.134802888913259,2.399329958624238,6
ng,31919012640,2010,2015,11.9789019846,9.20491988745,ng_31919012640_2010,ng_31919012640_2015,-0.2109267865820241,-1.7013820342341048,0.47245502512600823,0.2615282385439841,3
ng,319190521290,2010,2015,12.2157681712,8.23884299654,ng_319190521290_2010,ng_319190521290_2015,-0.3010627147949375,-0.9766442824015944,-0.3862029308858649,-0.6872656456808024,5
ng,31919082284,2010,2015,12.5235104109,8.55016318397,ng_31919082284_2010,ng_31919082284_2015,-0.4882632109889051,-0.42205057422183045,-1.3278095271742367,-1.8160727381631419,4
ng,31919102808,2010,2015,12.1483262237,8.36706976593,ng_31919102808_2010,ng_31919102808_2015,0.2400173219761018,0.23907788841372435,0.5582077906762765,0.7982251126523783,5
ng,319191211510,2010,2015,12.0479308079,8.47145788827,ng_319191211510_2010,ng_319191211510_2015,0.36929163532378384,-0.07971476419169625,1.8013752218601933,2.170666857183977,8
ng,31919142934,2010,2015,11.5595921311,9.01875772705,ng_31919142934_2010,ng_31919142934_2015,0.05160760519746235,-0.17602520041742176,-0.8480760871985032,-0.7964684820010409,4
ng,319191621516,2010,2015,11.8642874349,8.99795946991,ng_319191621516_2010,ng_319191621516_2015,1.4351320645509107,1.6389161407771975,0.1802645039879077,1.6153965685388185,4
ng,31919192366,2010,2015,11.8291673477,7.91950109695,ng_31919192366_2010,ng_31919192366_2015,0.06075786202678264,-0.08949233875957897,-0.2666890049500775,-0.2059311429232949,5
ng,31919211842,2010,2015,11.9877560788,8.52976660735,ng_31919211842_2010,ng_31919211842_2015,-0.9284213153009265,0.4607598537984199,3.6235837138007483,2.6951623984998214,5
ng,31919232284,2010,2015,11.5241485116,8.63256828449,ng_31919232284_2010,ng_31919232284_2015,0.7376365699032124,0.9911973313464308,0.7766600009350931,1.5142965708383056,5
ng,319192512858,2010,2015,11.8996910359,8.60117569382,ng_319192512858_2010,ng_319192512858_2015,0.0054241777740794824,-0.8914373241520224,-0.39994499978453363,-0.39452082201045413,3
ng,319192523394,2010,2015,11.8982900567,8.49050038478,ng_319192523394_2010,ng_319192523394_2015,0.3504037155464025,0.07374061938593224,0.9009365502353667,1.2513402657817692,4
ng,31919282526,2010,2015,11.8785576374,8.44793698763,ng_31919282526_2010,ng_31919282526_2015,0.5203363259555568,0.12359251511129558,0.5936218601729318,1.1139581861284888,3
ng,31919322562,2010,2015,11.543298417900001,8.56002089334,ng_31919322562_2010,ng_31919322562_2015,-0.11373158959410481,-0.4251846146748011,0.8048017547466568,0.691070165152552,4
ng,31919342386,2010,2015,11.5544531259,7.85926829828,ng_31919342386_2010,ng_31919342386_2015,1.1173927177832477,0.5069386915810284,-0.3538334231315702,0.7635592946516775,6
ng,31919372432,2010,2015,11.5429155065,9.25703143653,ng_31919372432_2010,ng_31919372432_2015,0.5815798304592765,-0.16370594123420318,0.48239808186919747,1.063977912328474,6
ng,31919412518,2010,2015,11.2616479843,8.37380695819,ng_31919412518_2010,ng_31919412518_2015,-0.6143181206205454,0.2586316036395279,0.23503505872530805,-0.3792830618952374,4
ng,320200121354,2010,2015,11.6094184201,7.56122765696,ng_320200121354_2010,ng_320200121354_2015,0.015038719274578295,-0.09651795637867651,0.6704130735424877,0.6854517928170659,9
ng,32020052970,2010,2015,12.6838444723,7.93324832422,ng_32020052970_2010,ng_32020052970_2015,0.32920421560896207,-1.2746289547714593,-0.14411696887955455,0.1850872467294075,4
ng,320200821474,2010,2015,11.4159341831,7.26466004548,ng_320200821474_2010,ng_320200821474_2015,0.04240242280191553,-0.25122316373095666,-0.43046340546975126,-0.38806098266783573,8
ng,32020092240,2010,2015,11.5065035262,7.4355870141,ng_32020092240_2010,ng_32020092240_2015,0.42466981538717363,-0.7637444525251494,-0.027032900730574447,0.39763691465659917,8
ng,32020121844,2010,2015,12.4454665016,7.49114788919,ng_32020121844_2010,ng_32020121844_2015,0.1739118689671228,0.10140244084686006,3.0727998109175414,3.246711679884664,10
ng,320201321232,2010,2015,11.659794093,7.29415945594,ng_320201321232_2010,ng_320201321232_2015,0.20433592923663987,-0.2961557207451956,-0.40354468365901225,-0.19920875442237237,9
ng,320201521746,2010,2015,12.4810927555,8.16065247737,ng_320201521746_2010,ng_320201521746_2015,0.4262339626652672,-0.786253644888167,-0.9752829436262667,-0.5490489809609994,3
ng,320201821134,2010,2015,13.2028054026,7.72146816455,ng_320201821134_2010,ng_320201821134_2015,0.645421337882659,-0.0973492804563679,-1.315847503294135,-0.670426165411476,4
ng,32020192344,2010,2015,12.0816159671,7.42099471614,ng_32020192344_2010,ng_32020192344_2015,0.031486027060676214,0.06390646158529896,-0.2792137686280647,-0.24772774156738847,9
ng,320202113300,2010,2015,12.9676199074,7.58042773536,ng_320202113300_2010,ng_320202113300_2015,0.30404739320167534,0.14158965358545075,2.0387896292183476,2.3428370224200226,6
ng,320202221130,2010,2015,12.7213614868,7.46485091618,ng_320202221130_2010,ng_320202221130_2015,0.7704700934551219,-0.34999730226872905,-0.6624740195534866,0.10799607390163525,3
ng,320202521304,2010,2015,11.8033644608,7.64538375781,ng_320202521304_2010,ng_320202521304_2015,0.25030683002161863,-0.3314146607143204,0.16467259518532437,0.41497942520694303,8
ng,32020252760,2010,2015,11.8059382542,7.61681591533,ng_32020252760_2010,ng_32020252760_2015,-0.025860420187117695,-0.5566095313238,1.3461605320684937,1.320300111881376,10
ng,32020282498,2010,2015,12.2528006094,7.61914102769,ng_32020282498_2010,ng_32020282498_2015,-0.563449561649784,-0.3555815739083412,1.5952310381744206,1.0317814765246365,8
ng,320203021050,2010,2015,12.7794112921,7.64977181716,ng_320203021050_2010,ng_320203021050_2015,0.4589439025027747,0.25747687896548493,-1.0829690784449721,-0.6240251759421974,7
ng,320203211390,2010,2015,12.4002193728,7.41242023946,ng_320203211390_2010,ng_320203211390_2015,0.25665543337178154,0.3414454885416481,1.5628212133449186,1.8194766467167,8
ng,320203221772,2010,2015,12.3370895212,7.3436905832,ng_320203221772_2010,ng_320203221772_2015,0.7684944827260507,-0.4638306296197579,-0.7401031160755853,0.028391366650465412,5
ng,321210221124,2010,2015,12.6613866589,3.90166933878,ng_321210221124_2010,ng_321210221124_2015,0.8781796205246346,-0.023437764778971415,-0.9909881723655536,-0.11280855184091891,4
ng,32121062236,2010,2015,12.5373078978,4.15778390928,ng_32121062236_2010,ng_32121062236_2015,-0.6843656710825711,0.029438038585318016,0.6936899651474628,0.00932429406489176,6
ng,321210622822,2010,2015,12.4497965742,4.19027819896,ng_321210622822_2010,ng_321210622822_2015,-0.16434194405233718,0.38652930067501934,2.8993246726395276,2.7349827285871906,6
ng,32121081520,2010,2015,11.8467109339,3.66529444486,ng_32121081520_2010,ng_32121081520_2015,0.2924989657359533,0.3872558726789923,1.1973202728101626,1.489819238546116,8
ng,3212109238,2010,2015,11.6150199084,4.54156296556,ng_3212109238_2010,ng_3212109238_2015,0.4842370993575255,0.11727529710767691,-0.542250052467379,-0.058012953109853486,7
ng,32121112180,2010,2015,12.3199073143,4.34470881753,ng_32121112180_2010,ng_32121112180_2015,-0.7287479148808096,0.0769739095911114,1.3653890660771184,0.6366411511963088,6
ng,32121152926,2010,2015,10.2669058861,4.67390470965,ng_32121152926_2010,ng_32121152926_2015,0.4828684945815675,-0.2266105686590992,-1.4092503254793487,-0.9263818308977811,3
ng,32121172554,2010,2015,11.1106189745,4.58047882022,ng_32121172554_2010,ng_32121172554_2015,1.2926121650745888,1.081727592871473,-0.39949036770942886,0.8931217973651598,6
ng,321211922146,2010,2015,11.3020426575,5.50842843729,ng_321211922146_2010,ng_321211922146_2015,1.4346073046731416,0.9156840631680284,0.030675682504121657,1.4652829871772632,6
ng,321211923956,2010,2015,11.2880018929,5.9197808717,ng_321211923956_2010,ng_321211923956_2015,-0.6155400115685072,0.570195360752245,-0.5061810265168003,-1.1217210380853075,3
ng,33333042418,2010,2015,13.7142474624,5.55755290226,ng_33333042418_2010,ng_33333042418_2015,-0.42538187890266566,0.14014717764775175,-0.4784531614089309,-0.9038350403115967,7
ng,33333072688,2010,2015,13.3398965064,5.21448047832,ng_33333072688_2010,ng_33333072688_2015,0.5162820311542548,1.7794189488359926,0.13829724847231703,0.6545792796265718,10
ng,33333102476,2010,2015,12.1538731644,4.84744728169,ng_33333102476_2010,ng_33333102476_2015,-0.34626123781953494,-0.29230013390761195,-1.172308616117108,-1.5185698539366428,6
ng,33333111702,2010,2015,13.0813322181,5.28111344582,ng_33333111702_2010,ng_33333111702_2015,-0.1910504570521073,0.11726523326634258,1.7401108909448253,1.549060433892718,9
ng,33333132930,2010,2015,13.5555422996,6.24664666703,ng_33333132930_2010,ng_33333132930_2015,0.08992469794829441,0.22690226038875466,0.09374488676519906,0.18366958471349348,9
ng,3333318230,2010,2015,12.6884287547,4.79902148056,ng_3333318230_2010,ng_3333318230_2015,-0.4128399797111419,0.45200424904596326,-1.205809096880439,-1.6186490765915806,6
ng,333332111182,2010,2015,12.9638173024,5.1988185299,ng_333332111182_2010,ng_333332111182_2015,0.3053633437252222,0.32484752884865625,2.3389972038961195,2.6443605476213414,9
ng,3333323292,2010,2015,12.771416817,4.82385170099,ng_3333323292_2010,ng_3333323292_2015,-1.341445448158527,-0.35731480447756975,0.5544930553392297,-0.7869523928192973,7
ng,336360121214,2010,2015,11.8718882672,6.03096011092,ng_336360121214_2010,ng_336360121214_2015,0.9006057898869162,0.7797655125291162,-0.031415013697038696,0.8691907761898775,8
ng,33636032978,2010,2015,12.5360340355,6.78546378416,ng_33636032978_2010,ng_33636032978_2015,0.6957971415332703,-0.28530335518257477,-0.44693219305368154,0.24886494847958873,7
ng,33636052240,2010,2015,12.2849957239,6.58707664117,ng_33636052240_2010,ng_33636052240_2015,0.19911585061237394,0.5257791861011941,-0.5938802211017503,-0.3947643704893764,7
ng,336360621956,2010,2015,12.1411646605,4.98389087398,ng_336360621956_2010,ng_336360621956_2015,0.4945438427764028,-0.0034413585948178988,-0.6623812893616956,-0.16783744658529282,7
